"","corp_code","sj_nm","account_nm","account_detail","2019","2018"
"38","01310269","재무상태표","장기차입금","-","4806408159","34884342199"
"39","01310269","재무상태표","기타지급채무","-","11560814000","11131444000"
"40","01310269","재무상태표","비유동충당부채","-","223287175019","196729986478"
"41","01310269","재무상태표","이연법인세부채","-","503739252",""
"42","01310269","재무상태표","퇴직급여부채","-","11910120464","12415790433"
"43","01310269","재무상태표","기타비유동부채","-","19746110473",""
"44","01310269","재무상태표","부채총계","-","2177817169241","3018991446361"
"45","01310269","재무상태표","지배기업의 소유주에게 귀속되는 자본","-","2231733595853","1844363617136"
"46","01310269","재무상태표","자본금","-","219691100000","219691100000"
"47","01310269","재무상태표","자본잉여금","-","1396154953606","1396154953606"
"48","01310269","재무상태표","이익잉여금(결손금)","-","618128798686","229273592909"
"49","01310269","재무상태표","기타포괄손익누계액","-","-1525359558","-40132498"
"50","01310269","재무상태표","기타자본구성요소","-","-715896881","-715896881"
"51","01310269","재무상태표","비지배지분","-","","0"
"52","01310269","재무상태표","자본총계","-","2231733595853","1844363617136"
"53","01310269","재무상태표","자본과부채총계","-","4409550765094","4863355063497"
"54","01310269","손익계산서","수익(매출액)","-","4216489503536","2792736856185"
"55","01310269","손익계산서","건설계약으로 인한 수익(매출액)","-","4070389012925","2711046457169"
"56","01310269","손익계산서","공사수익","-","3284148249246","2407661955931"
"57","01310269","손익계산서","분양매출(수익)","-","786240763679","303384501238"
"58","01310269","손익계산서","기타수익(매출액)","-","146100490611","81690399016"
"59","01310269","손익계산서","매출원가","-","3462844508252","2343795463908"
"60","01310269","손익계산서","건설계약으로 인한 수익(매출액)에 대한 매출원가","-","3333182551364","2273944217148"
"61","01310269","손익계산서","공사매출원가","-","2773284000661","2063113770960"
"62","01310269","손익계산서","분양매출원가","-","559898550703","210830446188"
"63","01310269","손익계산서","기타수익(매출액)에 대한 매출원가","-","129661956888","69851246760"
"64","01310269","손익계산서","매출총이익","-","753644995284","448941392277"
"65","01310269","손익계산서","판매비와관리비","-","204422425043","151909335385"
"66","01310269","손익계산서","대손상각비","-","-2264723592","-20898445585"
"67","01310269","손익계산서","영업이익(손실)","-","551487293833","317930502477"
"68","01310269","손익계산서","기타이익","-","16177528058","21893650763"
"69","01310269","손익계산서","기타손실","-","31831604788","30159058278"
"70","01310269","손익계산서","이자수익","-","53025087715","27592007481"
"71","01310269","손익계산서","이자비용","-","17188016652","13448371116"
"72","01310269","손익계산서","금융수익","-","1440658875","1667419169"
"73","01310269","손익계산서","금융원가","-","341662136","678139689"
"74","01310269","손익계산서","관계기업 지분법손익","-","-13869097491","0"
"75","01310269","손익계산서","법인세비용차감전순이익(손실)","-","558900187414","324798010807"
"76","01310269","손익계산서","법인세비용","-","145230383921","94945069849"
"77","01310269","손익계산서","당기순이익(손실)","-","413669803493","229852940958"
"78","01310269","손익계산서","지배기업의 소유주에게 귀속되는 당기순이익(손실)","-","413669803493","229852940958"
"79","01310269","손익계산서","비지배지분에 귀속되는 당기순이익(손실)","-","","0"
"80","01310269","손익계산서","계속영업기본주당이익(손실)","-","9417","5232"
"81","01310269","손익계산서","계속영업희석주당이익(손실)","-","9417","5232"
"82","01310269","포괄손익계산서","당기순이익(손실)","-","413669803493","229852940958"
"83","01310269","포괄손익계산서","기타포괄손익","-","-4335449776","-1628140733"
"84","01310269","포괄손익계산서","당기손익으로 재분류되지 않는 항목(세전기타포괄손익)","-","-3534676570","-579348049"
"85","01310269","포괄손익계산서","확정급여제도의 재측정손익(세전기타포괄손익)","-","-3760188280","-764311410"
"86","01310269","포괄손익계산서","매도가능금융자산평가손실","-","-904362248",""
"87","01310269","포괄손익계산서","지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세전기타포괄손익)","-","1052730",""
"88","01310269","포괄손익계산서","당기손익으로 재분류되지 않는 항목과 관련된 법인세","-","-1128821228","-184963361"
"89","01310269","포괄손익계산서","당기손익으로 재분류될 수 있는 항목(세전기타포괄손익)","-","-800773206","-1048792684"
"90","01310269","포괄손익계산서","해외사업장환산외환차이(세전기타포괄이익)","-","-800773206","-1048792684"
"91","01310269","포괄손익계산서","총포괄손익","-","409334353717","228224800225"
"92","01310269","포괄손익계산서","총 포괄손익, 지배기업의 소유주에게 귀속되는 지분","-","409334353717","228224800225"
"93","01310269","포괄손익계산서","총 포괄손익, 비지배지분","-","0","0"
"94","01310269","현금흐름표","영업활동현금흐름","-","-119988850843","454640184509"
"95","01310269","현금흐름표","영업에서 창출된 현금흐름","-","-45889990390","467221650209"
"96","01310269","현금흐름표","이자수취(영업)","-","48605215757","26234358153"
"97","01310269","현금흐름표","이자지급(영업)","-","23251905320","14763250734"
"98","01310269","현금흐름표","배당금수취(영업)","-","334824000",""
"99","01310269","현금흐름표","법인세납부(환급)","-","99786994890","24052573119"
"100","01310269","현금흐름표","투자활동현금흐름","-","-237818708649","-248903467768"
"101","01310269","현금흐름표","단기금융상품의 처분","-","2342285733461","1081712400024"
"102","01310269","현금흐름표","단기투자증권의 처분","-","3833775000","7264575000"
"103","01310269","현금흐름표","유형자산의 처분","-","39591044","13639079"
"104","01310269","현금흐름표","무형자산의 처분","-","35534500",""
"105","01310269","현금흐름표","임차보증금의 감소","-","119000000","420000000"
"106","01310269","현금흐름표","단기금융상품의 취득","-","2316525739493","1246660204016"
"107","01310269","현금흐름표","단기대여금의 대여","-","","270000000"
"108","01310269","현금흐름표","장기투자증권의 취득","-","156000000","49970205000"
"109","01310269","현금흐름표","장기금융상품의 취득","-","","500000"
"110","01310269","현금흐름표","종속기업 및 관계기업투자주식의 취득","-","58000000000","34700000000"
"111","01310269","현금흐름표","유형자산의 취득","-","4983314074","5851060106"
"112","01310269","현금흐름표","무형자산의 취득","-","2525299087","103112749"
"113","01310269","현금흐름표","투자활동 장기선급금의 증가","-","201011990000",""
"114","01310269","현금흐름표","임차보증금의 증가","-","930000000","759000000"
"115","01310269","현금흐름표","재무활동현금흐름","-","-175893708321","28328804139"
"116","01310269","현금흐름표","단기차입금의 증가","-","1029685000000","823000000000"
"117","01310269","현금흐름표","사채의 증가","-","","129478360000"
"118","01310269","현금흐름표","장기차입금의 증가","-","","30000000000"
"119","01310269","현금흐름표","단기차입금의 상환","-","1005285000000","853000000000"
"120","01310269","현금흐름표","장기차입금의 상환","-","165433658980","100433658980"
"121","01310269","현금흐름표","배당금지급","-","21964375000",""
"122","01310269","현금흐름표","리스부채의 상환","-","-12895674341",""
"123","01310269","현금흐름표","자기주식의 취득","-","","715896881"
"124","01310269","현금흐름표","현금및현금성자산의순증가(감소)","-","-533701267813","234065520880"
"125","01310269","현금흐름표","기초현금및현금성자산","-","894758667438","660693146558"
"126","01310269","현금흐름표","기말현금및현금성자산","-","361057399625","894758667438"
"127","01310269","자본변동표","기초자본","연결재무제표 [member]","1844363617136","1616854713792"
"128","01310269","자본변동표","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]","1844363617136","1616854713792"
"129","01310269","자본변동표","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member]","-715896881",""
"130","01310269","자본변동표","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member]","-40132498","1008660186"
"131","01310269","자본변동표","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]","229273592909",""
"132","01310269","자본변동표","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member]","219691100000","219691100000"
"133","01310269","자본변동표","기초자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member]","1396154953606","1396154953606"
"134","01310269","자본변동표","당기순이익(손실)","연결재무제표 [member]","413669803493","229852940958"
"135","01310269","자본변동표","당기순이익(손실)","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]","413669803493","229852940958"
"136","01310269","자본변동표","당기순이익(손실)","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]","413669803493","229852940958"
"137","01310269","자본변동표","기타포괄손익","연결재무제표 [member]","-1485227060","-1048792684"
"138","01310269","자본변동표","기타포괄손익","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]","-1485227060","-1048792684"
"139","01310269","자본변동표","기타포괄손익","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member]","-1485227060","-1048792684"
"140","01310269","자본변동표","순확정급여부채의재측정요소","연결재무제표 [member]","-2850222716","-579348049"
"141","01310269","자본변동표","순확정급여부채의재측정요소","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]","-2850222716","-579348049"
"142","01310269","자본변동표","순확정급여부채의재측정요소","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]","-2850222716","-579348049"
"143","01310269","자본변동표","배당금지급","연결재무제표 [member]","21964375000",""
"144","01310269","자본변동표","배당금지급","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]","21964375000",""
"145","01310269","자본변동표","배당금지급","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]","21964375000",""
"146","01310269","자본변동표","자기주식의취득","연결재무제표 [member]","","-715896881"
"147","01310269","자본변동표","자기주식의취득","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]","","-715896881"
"148","01310269","자본변동표","자기주식의취득","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member]","","-715896881"
"149","01310269","자본변동표","자본 증가(감소) 합계","연결재무제표 [member]","387369978717","227508903344"
"150","01310269","자본변동표","자본 증가(감소) 합계","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]","387369978717","227508903344"
"151","01310269","자본변동표","자본 증가(감소) 합계","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member]","","-715896881"
"152","01310269","자본변동표","자본 증가(감소) 합계","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member]","-1485227060","-1048792684"
"153","01310269","자본변동표","자본 증가(감소) 합계","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]","388855205777","229273592909"
"154","01310269","자본변동표","기말자본","연결재무제표 [member]","2231733595853","1844363617136"
"155","01310269","자본변동표","기말자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]","2231733595853","1844363617136"
"156","01310269","자본변동표","기말자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member]","-715896881","-715896881"
"157","01310269","자본변동표","기말자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member]","-1525359558","-40132498"
"158","01310269","자본변동표","기말자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]","618128798686","229273592909"
"159","01310269","자본변동표","기말자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member]","219691100000","219691100000"
"160","01310269","자본변동표","기말자본","자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member]","1396154953606","1396154953606"
