"","corp_code","sj_nm","account_nm","account_detail","2019","2018"
"98","01316254","자본변동표","당기순이익(손실)","연결재무제표 [member]","-52906924766","-23744727900"
"99","01316254","자본변동표","당기순이익(손실)","자본 [member]|비지배지분 [member]","17080519221","2717332008"
"100","01316254","자본변동표","당기순이익(손실)","자본 [member]|지배기업 소유주지분","-69987443987","-26462059908"
"101","01316254","자본변동표","당기순이익(손실)","자본 [member]|지배기업 소유주지분|이익잉여금 [member]","-69987443987","-26462059908"
"102","01316254","자본변동표","순확정급여부채의 재측정요소","연결재무제표 [member]","-4228986374","-121696621"
"103","01316254","자본변동표","순확정급여부채의 재측정요소","자본 [member]|지배기업 소유주지분","-4228986374","-121696621"
"104","01316254","자본변동표","순확정급여부채의 재측정요소","자본 [member]|지배기업 소유주지분|이익잉여금 [member]","-4228986374","-121696621"
"105","01316254","자본변동표","자기주식 취득","연결재무제표 [member]","","-1908112891"
"106","01316254","자본변동표","자기주식 취득","자본 [member]|지배기업 소유주지분","","-1908112891"
"107","01316254","자본변동표","자기주식 취득","자본 [member]|지배기업 소유주지분|기타자본구성요소 [member]","","-1908112891"
"108","01316254","자본변동표","공정가치측정지분상품 평가손익","연결재무제표 [member]","223095741",""
"109","01316254","자본변동표","공정가치측정지분상품 평가손익","자본 [member]|비지배지분 [member]","69080534",""
"110","01316254","자본변동표","공정가치측정지분상품 평가손익","자본 [member]|지배기업 소유주지분","154015207",""
"111","01316254","자본변동표","공정가치측정지분상품 평가손익","자본 [member]|지배기업 소유주지분|기타자본구성요소 [member]","154015207",""
"112","01316254","자본변동표","해외사업환산손익","연결재무제표 [member]","13989450131","2599794557"
"113","01316254","자본변동표","해외사업환산손익","자본 [member]|비지배지분 [member]","2301221287","1769902721"
"114","01316254","자본변동표","해외사업환산손익","자본 [member]|지배기업 소유주지분","11688228844","829891836"
"115","01316254","자본변동표","해외사업환산손익","자본 [member]|지배기업 소유주지분|기타자본구성요소 [member]","11688228844","829891836"
"116","01316254","자본변동표","증자","연결재무제표 [member]","1266412141",""
"117","01316254","자본변동표","증자","자본 [member]|비지배지분 [member]","1266412141",""
"118","01316254","자본변동표","배당","연결재무제표 [member]","-18958401225",""
"119","01316254","자본변동표","배당","자본 [member]|비지배지분 [member]","-18958401225",""
"120","01316254","자본변동표","기말자본","연결재무제표 [member]","405400514440","466015868792"
"121","01316254","자본변동표","기말자본","자본 [member]|비지배지분 [member]","81968479150","80209647192"
"122","01316254","자본변동표","기말자본","자본 [member]|지배기업 소유주지분","323432035290","385806221600"
"123","01316254","자본변동표","기말자본","자본 [member]|지배기업 소유주지분|기타자본구성요소 [member]","-26577357604","-38419601655"
"124","01316254","자본변동표","기말자본","자본 [member]|지배기업 소유주지분|이익잉여금 [member]","-100800186890","-26583756529"
"125","01316254","자본변동표","기말자본","자본 [member]|지배기업 소유주지분|자본금 [member]","22399740000","22399740000"
"126","01316254","자본변동표","기말자본","자본 [member]|지배기업 소유주지분|주식발행초과금","428409839784","428409839784"
