"","일자","종목코드","종목명","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물  일련번호","총카운트"
"850",2020-11-11,"106190","하이텍팜","-",12900,"-","-","13,907","0.93",50,0.39,850,NA
"851",2020-11-11,"106240","파인테크닉스","-",4030,"8","503.75","1,327","3.04",0,0,851,NA
"852",2020-11-11,"106520","디지탈옵틱","-",828,"-","-","637","1.3",0,0,852,NA
"853",2020-11-11,"108230","톱텍","-",14550,"105","138.57","9,079","1.6",100,0.69,853,NA
"854",2020-11-11,"108320","실리콘웍스","-",47600,"2,370","20.08","29,033","1.64",830,1.74,854,NA
"855",2020-11-11,"108380","대양전기공업","-",15550,"1,334","11.66","21,740","0.72",200,1.29,855,NA
"856",2020-11-11,"108490","로보티즈","-",12800,"221","57.92","5,454","2.35",0,0,856,NA
"857",2020-11-11,"108860","셀바스AI","-",2710,"-","-","1,380","1.96",0,0,857,NA
"858",2020-11-11,"109080","옵티시스","-",8230,"579","14.21","6,727","1.22",50,0.61,858,NA
"859",2020-11-11,"109610","에스와이","-",3830,"-","-","3,489","1.1",0,0,859,NA
"860",2020-11-11,"109740","디에스케이","-",7020,"308","22.79","5,531","1.27",0,0,860,NA
"861",2020-11-11,"109820","진매트릭스","-",18400,"-","-","826","22.28",0,0,861,NA
"862",2020-11-11,"109860","동일금속","-",10650,"2,420","4.4","17,743","0.6",280,2.63,862,NA
"863",2020-11-11,"109960","에이프로젠 H&G","-",667,"-","-","1,178","0.57",0,0,863,NA
"864",2020-11-11,"110020","전진바이오팜","-",13650,"-","-","557","24.51",0,0,864,NA
"865",2020-11-11,"110790","크리스에프앤씨","-",23450,"2,140","10.96","18,523","1.27",400,1.71,865,NA
"866",2020-11-11,"110990","디아이티","-",6360,"713","8.92","9,120","0.7",200,3.14,866,NA
"867",2020-11-11,"111710","남화산업","-",11950,"150","79.67","6,556","1.82",50,0.42,867,NA
"868",2020-11-11,"111820","지와이커머스","관리종목",2465,"-","-","18","136.94",0,0,868,NA
"869",2020-11-11,"111870","삼본전자","-",1705,"-","-","1,856","0.92",0,0,869,NA
"870",2020-11-11,"112040","위메이드","-",41950,"-","-","14,108","2.97",600,1.43,870,NA
"871",2020-11-11,"113810","디젠스","-",620,"-","-","597","1.04",0,0,871,NA
"872",2020-11-11,"114120","크루셜텍","관리종목",1705,"-","-","3,562","0.48",0,0,872,NA
"873",2020-11-11,"114190","강원","관리종목",2500,"-","-","1,211","2.06",0,0,873,NA
"874",2020-11-11,"114450","KPX생명과학","-",27450,"80","343.12","4,024","6.82",0,0,874,NA
"875",2020-11-11,"114570","지스마트글로벌","관리종목",620,"-","-","4,180","0.15",0,0,875,NA
"876",2020-11-11,"114630","우노앤컴퍼니","-",4435,"-","-","4,911","0.9",100,2.25,876,NA
"877",2020-11-11,"114810","아이원스","-",8400,"-","-","9,092","0.92",0,0,877,NA
"878",2020-11-11,"115160","휴맥스","-",5070,"850","5.96","16,662","0.3",0,0,878,NA
"879",2020-11-11,"115180","큐리언트","-",32800,"-","-","1,786","18.37",0,0,879,NA
"880",2020-11-11,"115310","인포바인","-",18500,"4,134","4.48","26,580","0.7",900,4.86,880,NA
"881",2020-11-11,"115440","우리넷","-",9260,"283","32.72","7,874","1.18",50,0.54,881,NA
"882",2020-11-11,"115450","지트리비앤티","-",28700,"-","-","2,556","11.23",0,0,882,NA
"883",2020-11-11,"115480","씨유메디칼","-",2350,"-","-","2,747","0.86",0,0,883,NA
"884",2020-11-11,"115500","케이씨에스","-",6180,"236","26.19","1,724","3.58",220,3.56,884,NA
"885",2020-11-11,"115530","씨엔플러스","관리종목",839,"-","-","222","3.78",0,0,885,NA
"886",2020-11-11,"115570","스타플렉스","-",5220,"-","-","9,954","0.52",80,1.53,886,NA
"887",2020-11-11,"115610","이미지스","-",2620,"-","-","1,528","1.71",0,0,887,NA
"888",2020-11-11,"115960","연우","-",19150,"1,355","14.13","16,906","1.13",160,0.84,888,NA
"889",2020-11-11,"117670","알파홀딩스","-",4395,"-","-","3,815","1.15",0,0,889,NA
"890",2020-11-11,"117730","티로보틱스","-",7330,"-","-","2,666","2.75",0,0,890,NA
"891",2020-11-11,"118990","모트렉스","-",6990,"-","-","3,099","2.26",0,0,891,NA
"892",2020-11-11,"119500","포메탈","-",3800,"186","20.43","3,776","1.01",60,1.58,892,NA
"893",2020-11-11,"119610","인터로조","-",21200,"1,536","13.8","11,278","1.88",300,1.42,893,NA
"894",2020-11-11,"119830","아이텍","-",6820,"-","-","5,276","1.29",0,0,894,NA
"895",2020-11-11,"119850","지엔씨에너지","-",6350,"422","15.05","4,944","1.28",50,0.79,895,NA
"896",2020-11-11,"119860","다나와","-",29200,"1,822","16.03","8,387","3.48",400,1.37,896,NA
"897",2020-11-11,"120240","대정화금","-",38400,"855","44.91","17,078","2.25",300,0.78,897,NA
"898",2020-11-11,"121440","골프존뉴딘홀딩스","-",6330,"-","-","10,475","0.6",117,1.85,898,NA
"899",2020-11-11,"121600","나노신소재","-",32100,"541","59.33","8,591","3.74",120,0.37,899,NA
"900",2020-11-11,"121800","비덴트","-",6930,"-","-","7,328","0.95",0,0,900,NA
"901",2020-11-11,"121850","코이즈","-",1385,"-","-","1,245","1.11",0,0,901,NA
"902",2020-11-11,"121890","에스디시스템","관리종목",739,"-","-","1,021","0.72",0,0,902,NA
"903",2020-11-11,"122310","제노레이","-",9500,"996","9.54","4,096","2.32",400,4.21,903,NA
"904",2020-11-11,"122350","삼기","-",3225,"53","60.85","3,682","0.88",0,0,904,NA
"905",2020-11-11,"122450","KMH","-",29600,"668","44.31","9,669","3.06",70,0.24,905,NA
"906",2020-11-11,"122640","예스티","-",8590,"-","-","3,924","2.19",0,0,906,NA
"907",2020-11-11,"122690","서진오토모티브","-",3180,"-","-","4,352","0.73",0,0,907,NA
"908",2020-11-11,"122870","와이지엔터테인먼트","-",42800,"-","-","18,508","2.31",0,0,908,NA
"909",2020-11-11,"122990","와이솔","-",15450,"1,228","12.58","12,099","1.28",250,1.62,909,NA
"910",2020-11-11,"123010","아이에이네트웍스","-",1660,"-","-","222","7.48",0,0,910,NA
"911",2020-11-11,"123040","엠에스오토텍","-",6690,"552","12.12","4,849","1.38",75,1.12,911,NA
"912",2020-11-11,"123330","제닉","-",3740,"-","-","3,877","0.96",0,0,912,NA
"913",2020-11-11,"123410","코리아에프티","-",2920,"206","14.17","4,293","0.68",60,2.05,913,NA
"914",2020-11-11,"123420","선데이토즈","-",21500,"318","67.61","14,294","1.5",0,0,914,NA
"915",2020-11-11,"123570","이엠넷","-",4495,"322","13.96","2,617","1.72",30,0.67,915,NA
"916",2020-11-11,"123750","알톤스포츠","관리종목",3355,"-","-","1,245","2.69",0,0,916,NA
"917",2020-11-11,"123840","한일진공","-",1385,"-","-","1,803","0.77",0,0,917,NA
"918",2020-11-11,"123860","아나패스","-",23650,"-","-","5,451","4.34",100,0.42,918,NA
"919",2020-11-11,"124500","아이티센","-",5310,"21","252.86","1,882","2.82",0,0,919,NA
"920",2020-11-11,"124560","태웅로직스","-",4820,"664","7.26","2,337","2.06",50,1.04,920,NA
"921",2020-11-11,"125210","아모그린텍","-",11750,"109","107.8","2,317","5.07",0,0,921,NA
"922",2020-11-11,"126340","비나텍","-",54000,"1,077","50.14","4,429","12.19",0,0,922,NA
"923",2020-11-11,"126600","코프라","-",4415,"424","10.41","5,167","0.85",70,1.59,923,NA
"924",2020-11-11,"126640","화신정공","-",1310,"99","13.23","2,217","0.59",30,2.29,924,NA
"925",2020-11-11,"126700","하이비젼시스템","-",12950,"607","21.33","8,297","1.56",50,0.39,925,NA
"926",2020-11-11,"126870","뉴로스","-",3380,"-","-","2,748","1.23",0,0,926,NA
"927",2020-11-11,"126880","제이엔케이히터","-",8580,"357","24.03","4,014","2.14",0,0,927,NA
"928",2020-11-11,"127120","디엔에이링크","-",14100,"-","-","815","17.3",0,0,928,NA
"929",2020-11-11,"127160","매직마이크로","-",395,"-","-","898","0.44",0,0,929,NA
"930",2020-11-11,"127710","아시아경제","-",1910,"146","13.08","4,044","0.47",0,0,930,NA
"931",2020-11-11,"128540","에코캡","-",3010,"76","39.61","4,556","0.66",0,0,931,NA
"932",2020-11-11,"128660","피제이메탈","-",2115,"85","24.88","1,634","1.29",100,4.73,932,NA
"933",2020-11-11,"130500","GH신소재","-",5430,"204","26.62","3,899","1.39",0,0,933,NA
"934",2020-11-11,"130580","나이스디앤비","-",10300,"686","15.01","3,540","2.91",175,1.7,934,NA
"935",2020-11-11,"130740","티피씨글로벌","-",2630,"-","-","5,671","0.46",20,0.76,935,NA
"936",2020-11-11,"131030","디에이치피코리아","-",7820,"894","8.75","6,505","1.2",100,1.28,936,NA
"937",2020-11-11,"131090","시큐브","-",1510,"139","10.86","790","1.91",10,0.66,937,NA
"938",2020-11-11,"131100","스카이이앤엠","-",2210,"-","-","1,239","1.78",0,0,938,NA
"939",2020-11-11,"131180","딜리","-",1570,"74","21.22","1,964","0.8",40,2.55,939,NA
"940",2020-11-11,"131220","대한과학","-",19850,"165","120.3","3,788","5.24",60,0.3,940,NA
"941",2020-11-11,"131290","티에스이","-",44350,"1,583","28.02","14,862","2.98",200,0.45,941,NA
"942",2020-11-11,"131370","알서포트","-",11750,"166","70.78","1,163","10.1",20,0.17,942,NA
"943",2020-11-11,"131390","피앤이솔루션","-",19900,"1,096","18.16","5,497","3.62",0,0,943,NA
"944",2020-11-11,"131400","액트","-",4285,"-","-","2,215","1.93",0,0,944,NA
"945",2020-11-11,"131760","파인텍","-",1565,"3","521.67","1,459","1.07",0,0,945,NA
"946",2020-11-11,"131970","테스나","-",39000,"1,363","28.61","10,259","3.8",200,0.51,946,NA
"947",2020-11-11,"133750","메가엠디","-",3660,"19","192.63","2,483","1.47",50,1.37,947,NA
"948",2020-11-11,"134060","이퓨쳐","-",13700,"381","35.96","3,856","3.55",0,0,948,NA
"949",2020-11-11,"134580","디엠티","-",2100,"-","-","2,181","0.96",0,0,949,NA
"950",2020-11-11,"136480","하림","-",2680,"-","-","2,924","0.92",0,0,950,NA
"951",2020-11-11,"136510","쎄미시스코","-",8140,"-","-","4,633","1.76",0,0,951,NA
"952",2020-11-11,"136540","윈스","-",16900,"1,323","12.77","9,299","1.82",350,2.07,952,NA
"953",2020-11-11,"137400","피엔티","-",22300,"-","-","4,258","5.24",0,0,953,NA
"954",2020-11-11,"137940","넥스트아이","-",1890,"-","-","1,028","1.84",0,0,954,NA
"955",2020-11-11,"137950","제이씨케미칼","-",7530,"548","13.74","4,222","1.78",60,0.8,955,NA
"956",2020-11-11,"138070","신진에스엠","-",4575,"275","16.64","7,926","0.58",70,1.53,956,NA
"957",2020-11-11,"138080","오이솔루션","-",52400,"4,756","11.02","13,112","4",400,0.76,957,NA
"958",2020-11-11,"138360","에이씨티","관리종목",4480,"-","-","1,588","2.82",0,0,958,NA
"959",2020-11-11,"138580","비즈니스온","-",15550,"462","33.66","3,905","3.98",285,1.83,959,NA
"960",2020-11-11,"138610","나이벡","-",30850,"-","-","2,767","11.15",0,0,960,NA
"961",2020-11-11,"138690","엘아이에스","-",7650,"-","-","2,625","2.91",0,0,961,NA
"962",2020-11-11,"139050","데일리블록체인","-",1305,"-","-","417","3.13",0,0,962,NA
"963",2020-11-11,"139670","키네마스터","-",9660,"5","1,932","927","10.42",0,0,963,NA
"964",2020-11-11,"140070","서플러스글로벌","-",3055,"44","69.43","3,336","0.92",0,0,964,NA
"965",2020-11-11,"140410","메지온","-",183100,"-","-","4,920","37.22",0,0,965,NA
"966",2020-11-11,"140520","대창스틸","-",2260,"-","-","4,685","0.48",100,4.42,966,NA
"967",2020-11-11,"140670","알에스오토메이션","-",8850,"16","553.12","4,310","2.05",0,0,967,NA
"968",2020-11-11,"140860","파크시스템스","-",66100,"1,277","51.76","6,656","9.93",120,0.18,968,NA
"969",2020-11-11,"141000","비아트론","-",9080,"396","22.93","10,954","0.83",0,0,969,NA
"970",2020-11-11,"141020","포티스","관리종목",108,"-","-","370","0.29",0,0,970,NA
"971",2020-11-11,"141070","맥스로텍","-",2365,"-","-","969","2.44",0,0,971,NA
"972",2020-11-11,"141080","레고켐바이오","-",52400,"641","81.75","4,741","11.05",0,0,972,NA
"973",2020-11-11,"142210","유니트론텍","-",7000,"301","23.26","4,023","1.74",100,1.43,973,NA
"974",2020-11-11,"142280","녹십자엠에스","-",15900,"-","-","2,348","6.77",0,0,974,NA
"975",2020-11-11,"142760","바이오리더스","-",5700,"-","-","1,210","4.71",0,0,975,NA
"976",2020-11-11,"143160","아이디스","-",26000,"185","140.54","14,218","1.83",250,0.96,976,NA
"977",2020-11-11,"143240","사람인에이치알","-",23600,"2,314","10.2","9,543","2.47",580,2.46,977,NA
"978",2020-11-11,"143540","영우디에스피","-",1600,"-","-","591","2.71",0,0,978,NA
"979",2020-11-11,"144510","녹십자랩셀","-",55600,"-","-","4,174","13.32",25,0.04,979,NA
"980",2020-11-11,"144960","뉴파워프라즈마","-",6600,"135","48.89","3,269","2.02",0,0,980,NA
"981",2020-11-11,"145020","휴젤","-",218900,"3,641","60.12","55,220","3.96",0,0,981,NA
"982",2020-11-11,"147760","마이크로프랜드","-",5670,"-","-","3,801","1.49",0,0,982,NA
"983",2020-11-11,"147830","제룡산업","-",5280,"255","20.71","5,685","0.93",100,1.89,983,NA
"984",2020-11-11,"148140","비디아이","-",8560,"-","-","2,592","3.3",0,0,984,NA
"985",2020-11-11,"148150","세경하이테크","-",20950,"1,991","10.52","11,869","1.77",250,1.19,985,NA
"986",2020-11-11,"148250","알엔투테크놀로지","-",14950,"135","110.74","4,500","3.32",50,0.33,986,NA
"987",2020-11-11,"149950","아바텍","-",8410,"499","16.85","8,719","0.96",100,1.19,987,NA
"988",2020-11-11,"149980","하이로닉","-",3725,"231","16.13","2,888","1.29",56,1.5,988,NA
"989",2020-11-11,"150840","인트로메딕","-",3085,"-","-","598","5.16",0,0,989,NA
"990",2020-11-11,"150900","파수","-",7200,"-","-","1,735","4.15",0,0,990,NA
"991",2020-11-11,"151860","KG ETS","-",4525,"2,789","1.62","6,733","0.67",110,2.43,991,NA
"992",2020-11-11,"151910","나노스","-",3305,"-","-","336","9.84",0,0,992,NA
"993",2020-11-11,"153460","네이블","-",4270,"-","-","3,674","1.16",0,0,993,NA
"994",2020-11-11,"153490","우리이앤엘","-",1055,"99","10.66","1,223","0.86",0,0,994,NA
"995",2020-11-11,"153710","옵티팜","-",17850,"-","-","2,477","7.21",0,0,995,NA
"996",2020-11-11,"154030","아시아종묘","-",6780,"-","-","1,562","4.34",0,0,996,NA
"997",2020-11-11,"154040","솔루에타","-",3405,"-","-","4,924","0.69",0,0,997,NA
"998",2020-11-11,"155650","와이엠씨","-",8790,"-","-","4,046","2.17",0,0,998,NA
"999",2020-11-11,"156100","엘앤케이바이오","-",13950,"-","-","2,343","5.95",0,0,999,NA
"1000",2020-11-11,"158310","스타모빌리티","관리종목",505,"-","-","2,426","0.21",0,0,1000,NA
"1001",2020-11-11,"158430","아톤","-",25900,"-","-","10,518","2.46",0,0,1001,NA
"1002",2020-11-11,"159580","제로투세븐","-",8160,"473","17.25","3,635","2.24",0,0,1002,NA
"1003",2020-11-11,"159910","스킨앤스킨","관리종목",263,"-","-","282","0.93",0,0,1003,NA
"1004",2020-11-11,"160550","NEW","-",4030,"-","-","3,979","1.01",0,0,1004,NA
"1005",2020-11-11,"160600","이큐셀","관리종목",310,"-","-","563","0.55",0,0,1005,NA
"1006",2020-11-11,"160980","싸이맥스","-",14050,"312","45.03","9,725","1.44",250,1.78,1006,NA
"1007",2020-11-11,"161570","THE MIDONG","-",2850,"-","-","2,085","1.37",0,0,1007,NA
"1008",2020-11-11,"161580","필옵틱스","-",13900,"-","-","3,174","4.38",0,0,1008,NA
"1009",2020-11-11,"164060","이루다","-",13200,"505","26.14","2,456","5.37",0,0,1009,NA
"1010",2020-11-11,"166090","하나머티리얼즈","-",22850,"1,421","16.08","7,410","3.08",200,0.88,1010,NA
"1011",2020-11-11,"166480","코아스템","-",21350,"-","-","3,671","5.82",0,0,1011,NA
"1012",2020-11-11,"168330","내츄럴엔도텍","관리종목",2525,"-","-","1,010","2.5",0,0,1012,NA
"1013",2020-11-11,"169330","엠브레인","-",8110,"262","30.95","1,353","5.99",140,1.73,1013,NA
"1014",2020-11-11,"170030","현대공업","-",10200,"272","37.5","6,642","1.54",66,0.65,1014,NA
"1015",2020-11-11,"170790","파이오링크","-",14750,"868","16.99","5,640","2.62",100,0.68,1015,NA
"1016",2020-11-11,"170920","엘티씨","-",11950,"104","114.9","11,611","1.03",100,0.84,1016,NA
"1017",2020-11-11,"171010","램테크놀러지","-",6210,"276","22.5","2,683","2.31",0,0,1017,NA
"1018",2020-11-11,"171090","선익시스템","-",6450,"829","7.78","10,070","0.64",100,1.55,1018,NA
"1019",2020-11-11,"171120","라이온켐텍","-",7140,"584","12.23","5,776","1.24",150,2.1,1019,NA
"1020",2020-11-11,"173130","오파스넷","-",10100,"-","-","4,392","2.3",0,0,1020,NA
"1021",2020-11-11,"173940","에프엔씨엔터","-",6130,"-","-","4,622","1.33",0,0,1021,NA
"1022",2020-11-11,"174880","장원테크","-",2270,"-","-","2,073","1.1",0,0,1022,NA
"1023",2020-11-11,"174900","앱클론","-",27350,"179","152.79","2,337","11.7",0,0,1023,NA
"1024",2020-11-11,"175140","인포마크","-",6150,"-","-","3,150","1.95",0,0,1024,NA
"1025",2020-11-11,"175250","아이큐어","-",51000,"-","-","15,129","3.37",0,0,1025,NA
"1026",2020-11-11,"176440","에이치엔티","관리종목",1920,"-","-","695","2.76",0,0,1026,NA
"1027",2020-11-11,"177350","베셀","-",3675,"-","-","1,742","2.11",0,0,1027,NA
"1028",2020-11-11,"177830","파버나인","-",5820,"-","-","4,104","1.42",0,0,1028,NA
"1029",2020-11-11,"178320","서진시스템","-",45200,"2,688","16.82","14,558","3.1",300,0.66,1029,NA
"1030",2020-11-11,"178780","유테크","관리종목",3900,"-","-","899","4.34",0,0,1030,NA
"1031",2020-11-11,"178920","PI첨단소재","-",29350,"603","48.67","8,557","3.43",315,1.07,1031,NA
"1032",2020-11-11,"179290","엠아이텍","-",4630,"120","38.58","1,586","2.92",50,1.08,1032,NA
"1033",2020-11-11,"179900","유티아이","-",12600,"317","39.75","3,900","3.23",100,0.79,1033,NA
"1034",2020-11-11,"180400","캔서롭","관리종목",7740,"-","-","1,066","7.26",0,0,1034,NA
"1035",2020-11-11,"181340","이즈미디어","-",4200,"-","-","5,089","0.83",0,0,1035,NA
"1036",2020-11-11,"182360","큐브엔터","-",3855,"37","104.19","663","5.81",0,0,1036,NA
"1037",2020-11-11,"182400","엔케이맥스","-",13400,"-","-","3,408","3.93",0,0,1037,NA
"1038",2020-11-11,"182690","테라셈","관리종목",2785,"-","-","548","5.08",0,0,1038,NA
"1039",2020-11-11,"183300","코미코","-",37200,"2,515","14.79","13,185","2.82",400,1.08,1039,NA
"1040",2020-11-11,"183490","엔지켐생명과학","-",98700,"-","-","9,036","10.92",0,0,1040,NA
"1041",2020-11-11,"184230","SGA솔루션즈","-",926,"-","-","496","1.87",0,0,1041,NA
"1042",2020-11-11,"185490","아이진","-",10750,"-","-","1,634","6.58",0,0,1042,NA
"1043",2020-11-11,"186230","그린플러스","-",13500,"337","40.06","3,824","3.53",0,0,1043,NA
"1044",2020-11-11,"187220","디티앤씨","-",6950,"-","-","7,738","0.9",0,0,1044,NA
"1045",2020-11-11,"187270","신화콘텍","-",2640,"-","-","4,818","0.55",0,0,1045,NA
"1046",2020-11-11,"187420","제노포커스","-",9900,"-","-","2,358","4.2",0,0,1046,NA
"1047",2020-11-11,"187790","나노","-",1535,"18","85.28","1,954","0.79",0,0,1047,NA
"1048",2020-11-11,"187870","디바이스이엔지","-",24250,"698","34.74","9,062","2.68",0,0,1048,NA
"1049",2020-11-11,"189300","인텔리안테크","-",31100,"1,119","27.79","11,271","2.76",100,0.32,1049,NA
"1050",2020-11-11,"189690","포시에스","-",8020,"235","34.13","6,085","1.32",100,1.25,1050,NA
"1051",2020-11-11,"189860","서전기전","-",3195,"138","23.15","3,894","0.82",30,0.94,1051,NA
"1052",2020-11-11,"189980","흥국에프엔비","-",1655,"151","10.96","1,745","0.95",30,1.81,1052,NA
"1053",2020-11-11,"190510","나무가","-",19550,"-","-","6,446","3.03",0,0,1053,NA
"1054",2020-11-11,"190650","코리아에셋투자증권","-",7040,"1,207","5.83","10,902","0.65",300,4.26,1054,NA
"1055",2020-11-11,"191410","육일씨엔에쓰","-",3515,"-","-","3,147","1.12",0,0,1055,NA
"1056",2020-11-11,"191420","테고사이언스","-",27600,"106","260.38","5,914","4.67",0,0,1056,NA
"1057",2020-11-11,"192250","케이사인","-",1560,"56","27.86","841","1.85",0,0,1057,NA
"1058",2020-11-11,"192390","윈하이텍","-",3130,"-","-","4,905","0.64",0,0,1058,NA
