"","PER","PBR","PCR","PSR"
"216080",NA,13.13606779941,NA,33.4821577744361
"036830",3.74692434513652,0.521729277949388,2.25084332778063,0.429980939244101
"039560",271.41021575,1.8693772931554,NA,0.972360826690551
"030610",5.04063421508982,0.438019520199813,54.6614229818182,NA
"215000",25.5665055555556,2.07088695,10.4855035443038,1.67683153846154
"119860",17.0360498516949,3.66500252051048,8.51802492584746,2.40748967964072
"281820",NA,1.5678923812825,11.1688136296296,1.70500170373162
"093320",28.5642666666667,5.06458628841608,16.736875,6.63256965944272
"192440",10.5971250148883,1.44964065885947,13.1001269355828,1.38387601458198
"005880",4.5615264320442,0.461146271336014,1.17612006296296,0.410478415133738
"232140",NA,3.81805273670412,NA,8.1553606456
"017960",23.6941029254237,1.34117563728814,NA,1.53396350321873
"036420",380.580512772727,0.995336576438421,10.5185568856784,0.755392573168531
"003220",15.0529355641026,2.01246396131244,13.2562948677419,1.29309358370044
"025860",NA,0.938632517511521,8.99263824724062,0.343132170316712
"230240",427.758114,5.23571742962056,33.1595437209302,2.72979013401404
"071320",NA,0.265355680136001,2.14954966737288,0.171390251784281
"014830",5.87176760281065,0.560004923744357,5.47491710275862,0.45353232398309
"009410",4.2322560970297,0.244821228980527,10.7162139058496,0.0980308019620834
"047820",47.8501603902439,3.62300383379501,34.1192448,8.09013021030928
"017390",13.2876712328767,0.400909278776607,1.83538315988647,0.285084496693608
"226950",NA,10.7177132105263,NA,407.273102
"093050",5.79609467455621,0.281578153072224,2.55921619856303,0.211597991035265
"005500",NA,2.03045569620253,16.9921610169492,1.65777180653162
"298000",4.50541712984055,0.869970582801847,2.42387024509804,0.218248620137931
"011930",187.535426814286,3.22278556718494,44.2499321696629,0.873031248747506
"241820",NA,67.1068340689655,NA,NA
"027410",14.5176396758364,0.255528696774194,28.2988773391304,1.62515400449438
"222080",NA,8.34034172957747,17.6389354876596,4.12042727594433
"126560",10.1379905666667,0.516811926392448,4.65633102575942,1.30835112127006
"073490",31.1675699541985,5.04691182200247,18.3092002869955,4.21792527272727
"096760",NA,1.09619595847554,3.90498985815603,0.530592647301762
"005070",NA,2.80541705102041,NA,1.69084176506765
"249420",NA,1.58594445334124,9.68805198671498,0.775044158937198
"008730",21.189010989011,1.12760233918129,9.76303797468354,0.761231741018555
"131290",23.2836252407407,1.93631791016427,36.9798753823529,1.96968526840731
"038500",20.1150402099462,0.589010938137594,5.63463475760542,0.628278334013434
"293480",NA,1.77589650476623,12.3416403785489,2.35255562236921
"145720",25.615366722973,1.83587131961259,NA,1.50082116983373
"004490",4.92857142857143,0.366360102398786,7.07692307692308,0.339244951712028
"084650",398.23403,13.0998036184211,124.448134375,11.9950009036145
"016250",18.7340206185567,0.7,3.83780359028511,0.213977038563438
"048410",496.0880510625,8.44405193297872,43.1380913967391,13.1850644800664
"099190",16.2028961025641,1.88536931277971,9.97757286315789,1.99761732771338
"299660",NA,7.33526292397661,NA,NA
"089030",34.2952760642202,1.9820705678685,18.2350492243902,2.00009903210273
"000140",NA,0.400320238906981,28.9231372610294,0.194124594951389
"003530",3.78293078887195,0.322174476047256,NA,NA
"046440",20.55598128,1.55792700227368,4.74977744595635,1.92511791383975
"009680",34.3026315789474,0.958690855601863,13.0785953177258,1.88367052023121
"226330",NA,11.1738486420824,40.5601907401575,1030.2288448
"082920",18.3243531940299,2.6048055106082,13.9514961818182,2.76101573613193
"006730",NA,0.543013070077335,9.7106911787234,2.8547458039093
"194700",24.836847414966,3.9728145484222,NA,2.29479357008171
"104830",12.6528683274021,1.15624585365854,9.259,1.61026086956522
"013120",4.25629465171192,0.467524519517572,2.84312426656151,0.561014872393402
"215200",7.36968063829787,1.38218272146848,5.61385721231767,0.792076354905099
"121600",64.3418371034483,3.97849312579957,31.3598869915966,7.63154714110429
"102940",NA,3.58189787326733,NA,2.43617296430976
"322000",15.2510638297872,1.12739855300409,21.9877300613497,0.803407307778525
"072710",9.42763868852459,0.374201904348769,18.7528030434783,0.64291331470095
"010050",6.45164682520599,0.937974245755513,NA,NA
"052260",33.8888888888889,2.35067437379576,32.1052631578947,3.44308560677328
"060150",21.1152051,1.69904219418323,12.0450998164948,1.90599458760196
"084110",13.0957255992509,0.600989813509797,5.33825761068702,0.77805045282599
"175250",NA,3.6017767007992,NA,5.92016170361248
"084690",4.99863249294606,0.298851508509055,1.82433684623927,0.101731493100633
"216050",38.0314527204301,5.38344764535769,147.371879291667,10.2519568202899
"298060",NA,20.9446605088757,NA,1769.823813
"321550",NA,3.81892952756757,NA,321.137255727273
"038290",NA,3.01713539053803,22.4308410413793,2.65942105560098
"000370",NA,0.228407424349519,0.178748859748276,NA
"066700",8.36123609518349,2.50894627494838,NA,2.63975303222303
"001430",20.3496675255814,0.17649855349705,1.08229524254793,0.118220110595467
"044340",8.62778910493827,2.27935719993477,10.4618400823353,0.90477850530813
"183300",15.964851638009,2.88962507125307,9.07000568637532,2.03356323458213
"214330",NA,2.20579563615295,52.8778231666667,1.5162099832736
"187420",NA,5.72044643493761,NA,21.5380567114094
"019680",19.5468115384615,0.538716756360078,4.39868328894807,0.433575423283896
"002780",NA,3.30821268146817,NA,0.589606432159195
"001200",8.46701619806295,0.442866981990881,NA,NA
"001510",10.9362212648077,0.598404250196422,NA,NA
"057500",851.692454,3.55241899478624,NA,2.45444511239193
"016800",NA,0.740932642487047,13.8776371308017,1.07942238267148
"002270",9.0398684,0.47914496819788,7.12174506302521,0.189594555369128
"004700",NA,1.21376991854545,11.4703342817869,3.08490506099815
"228760",NA,3.04936736213235,NA,1105.90389666667
"166480",NA,4.7615836997319,NA,14.6178660082305
"043150",9.61802121533923,1.28467659259259,8.0110790958231,1.20004018844314
"079430",16.7441530153846,0.712906078165939,3.41538685983264,0.263825940368455
"213500",8.30045088,0.54242449795785,1.66508543229689,0.173595124542508
"078020",6.38841663495146,0.640084546108949,NA,NA
"217270",NA,5.39410899677419,NA,18.5797087666667
"025320",55.1694925587302,4.2078426527845,13.3167740659004,1.60095717696914
"036930",13.0160664930233,1.35518367845036,5.74041906871795,1.29608072373601
"084680",NA,0.862164255284238,18.232653923224,1.82127492792031
"195870",18.3934426229508,1.61438848920863,10.0477611940299,0.882538017829051
"030530",10.0269788587349,0.35467259547198,3.48947272651992,0.738455408407276
"029460",6.40126632475248,0.637224422235364,10.3943392090032,0.631498240672006
"025770",13.1742700416327,1.59549983203164,5.73303047992895,0.647092253448276
"002620",NA,0.671343905797101,12.8674248611111,0.443522235672275
"011280",17.0733677903226,0.989606235275787,6.07198166156788,0.554310771338803
"064260",13.3712573478261,1.69315721171171,NA,1.76931386453975
"065680",27.4453874576271,1.70809900843882,8.19887524050633,1.69557891099476
"131970",NA,4.11243572259645,15.4027695756881,6.93761108987603
"067000",NA,13.536146682,120.858452517857,3.28228581037827
"016710",23.0615579,0.576752559559096,5.46194792368421,0.338919041639451
"060980",7.91138135036496,0.366953812775082,7.11504974835886,0.407261740355711
"004690",8.39969464285714,0.22794777622227,1.00128810312204,0.091723034868269
"102460",63.2982284745763,1.67997997300945,NA,2.8378385106383
"265520",33.6093689842105,2.79832607668712,17.640276538674,0.690952186431508
"001780",NA,1.1335864543022,6.76602019384134,0.713231442088468
"023410",15.9672184386935,0.401500691091736,6.89257368611714,0.217963813232268
"011040",18.1962923980099,1.55702629714772,NA,2.07221233541076
"100120",12.4403362190083,1.86412468421053,16.0992586363636,2.2136480625
"002960",NA,3.1338100102145,11.8914728682171,1.44853635505194
"122450",20.8665529668874,0.639247209981741,6.16604598434442,1.22125949534884
"004430",8.96551724137931,0.716253443526171,4,0.383151172786442
"077500",12.6276532972441,1.49599997084888,NA,0.956583339546675
"200710",41.250821875,5.92471409335727,18.4361215083799,1.46149944641275
"002210",NA,4.61700467902996,NA,3.74164194219653
"143160",169.206157894737,2.10952559055118,23.6390955882353,2.87302680965147
"038540",2.46147371871531,0.501683911314046,0.472294333429702,0.573419242434879
"053610",8.39083557951482,1.4995183044316,4.08530183727034,1.7313681868743
"007460",27.9580219205128,0.62069991740038,NA,4.18297770421995
"007810",465.666234,0.834741008450704,6.90606702966102,0.599864489878542
"087010",NA,11.5085106761566,NA,179.660638888889
"234080",13.737740913242,2.45396840130506,12.3809269958848,1.76766466509988
"142280",NA,6.08992511712598,NA,3.28765351700319
"115180",NA,16.6810514885057,NA,NA
"095720",NA,0.644098509725686,5.9949749106383,0.47522263551058
"017940",NA,0.25825479930192,5.68113345521024,0.067434411822147
"075580",130.946907,1.93636831053604,NA,1.06209049273403
"000050",6.6337407912844,0.390009571871629,4.32333480568012,0.841032563245129
"293780",NA,4.18284382380319,NA,314.54985555
"039860",52.8874875,7.35265070121951,73.5265070121951,11.4623071768061
"033180",NA,1.15033071013216,12.8422166163934,2.3193936746114
"001500",4.12680809331476,0.299539851496159,NA,NA
"049950",25.086918,2.6664571833481,19.4221300645161,3.09079071868583
"068400",24.8033087116564,1.17288637075718,NA,0.630822175066313
"037560",NA,0.315469990407863,1.19850879343051,0.269831506810825
"000480",11.983606557377,0.415754301151713,3.655,0.386159535129424
"017890",9.4100558490566,0.894855789473684,20.9258584615385,1.02690382978723
"012790",NA,2.97327272727273,24.4630243902439,4.96526732673267
"272550",NA,1.0103756512928,4.67911830744337,0.770297046883324
"002100",64.8342305555555,1.44504228578504,NA,1.28243532967033
"018290",111.356815275,5.08644506965742,NA,2.76417626569149
"208340",NA,4.44042378318584,NA,NA
"048870",90.1458053575758,3.20907397713053,56.1285203169811,5.44837285128205
"244460",NA,15.0771153058511,NA,166.7351575
"052710",759.985668,1.52837741176471,138.179212363636,1.22282488817377
"068330",58.9862122978723,7.01861260253165,50.4063996,14.1446529489796
"049070",8.19047619047619,0.561336148972931,2.86666666666667,0.321142229544206
"012610",21.0061844607143,1.23878088647852,43.2480268308824,0.819639304487179
"109820",NA,21.2144013552632,NA,63.2272354117647
"089600",14.72573025,1.98138499771391,9.36265565277778,2.59273541153846
"092130",20.6147751824818,5.25926294227188,19.8889028169014,6.90519364303178
"004710",45.2008282615385,1.12225127463713,3.09921290822785,0.302206730816704
"317330",NA,2.17694050688705,24.3147508923077,5.11475342394822
"060570",NA,2.47887712960136,NA,1.48355133796954
"058650",9.15584415584416,0.0929956470122675,0.770913067249863,0.057192690693005
"234340",NA,2.44243264014467,23.0882948717949,4.1178818597561
"228670",24.03205925,4.84820673565217,46.4619812166667,3.81356890971272
"138610",NA,9.55962753832117,NA,28.1649241451613
"094280",27.6112555555556,5.76792185686654,16.3847010989011,0.768164760432767
"272450",NA,1.45539906103286,4.31888544891641,0.306526038233355
"243840",18.216611859375,2.87158413546798,14.3579206773399,1.21697615762004
"040910",25.3199598928571,1.92782835350102,11.8159812833333,2.33210156907895
"016580",15.0193078609626,1.02317324954463,11.3708929959514,1.76420261934673
"061040",NA,2.13601668674699,23.2510668852459,0.997058052724077
"067080",26.8129563428571,3.34763426397146,NA,2.45668448167539
"152330",NA,0.767525630368523,3.89044943820225,0.607456140350877
"122900",17.6307196770186,0.665544166002345,2.68293560302457,0.0970841325672071
"131390",19.7742779936306,3.88555900500626,NA,2.1090772044837
"237880",98.4651604137931,1.96523720027529,7.17459711557789,1.14037126677316
"136480",NA,1.06709904678179,NA,0.337382847896761
"297090",45.9388032786885,6.19970575221239,32.9678470588235,2.73125438596491
"010170",NA,1.56813990732999,NA,1.823229419151
"153710",NA,8.53535443820225,759.646545,22.1794611678832
"161580",NA,4.71502525,NA,1.95451901388889
"045660",NA,3.62127152317881,40.8068656716418,2.75333333333333
"225530",NA,3.92909130930576,20.9448410740157,5.34135505301205
"051370",NA,1.24241815977961,18.6619776,0.616117202185792
"220630",19.2281308543165,3.29964220833333,10.7337758584337,0.925133329439252
"225570",NA,6.51516021361256,NA,8.73260070736842
"127120",NA,31.4774457731959,NA,19.5725143589744
"148150",12.9386208530806,1.96689409221902,11.3280041493776,0.9705115535016
"001130",15.7070588235294,0.351434588049487,80.9151515151515,0.285919263304422
"143240",10.6990884,2.45127362264151,9.31149331740614,2.91481575
"034120",13.4809679238579,0.410408079276773,NA,0.324783011006482
"015750",7.05343511450382,0.210606290837259,0.724327149203031,0.0817819737424399
"067310",NA,1.12419056701903,3.69778955632823,0.533663326174227
"043610",NA,1.78875283955468,94.1870891724138,1.18500025422993
"080420",52.7389191692308,0.76433216187291,8.96216927058824,0.856739705342081
"003300",19.1775954637681,0.151888669306703,2.1138244201278,0.160219649715462
"144620",NA,3.82193251487252,NA,2.7173054939577
"002240",26.5,0.178824482083811,3.23960880195599,0.161614929560285
"298540",16.6808912795031,3.56183487533157,32.7515060487805,1.14136145176371
"040350",NA,7.1098775625,NA,17.7040659834437
"032300",NA,9.57411535150376,33.95619578,3.85282100378215
"289080",NA,NA,NA,NA
"001520",NA,0.316166778604566,8.71960297491582,0.480378794945279
"042520",NA,NA,NA,NA
"044490",NA,0.478881347412883,NA,0.727541127272727
"262260",NA,12.9985410990566,30.2823155274725,4.08856188872404
"251370",20.3205044580153,2.94467487168142,19.4305553576642,2.78741998324607
"089970",19.062185334507,4.5492946512605,22.9392399788136,4.56463797217538
"119610",14.3971337840909,1.92691676501901,10.7825342382979,2.73638827861771
"079980",NA,0.663696036354456,NA,0.255406587000874
"002020",NA,0.360902335647203,1.5849070292887,0.0601804235133908
"110790",11.0068824193548,1.25792941935484,10.5802590697674,1.05191015028902
"023900",33.8423076923077,1.78962711864407,15.2583815028902,2.17438220757825
"234690",NA,3.04050400240385,46.8462838888889,3.78131439461883
"054780",NA,3.828504875,11.1733189484979,2.59818694111776
"082800",NA,2.81918534615385,52.1788203050847,7.01264327562642
"207760",21.4470836666667,5.99918424242424,14.8765898265896,4.0276213458529
"095340",61.1745694883721,1.47449915246637,22.1050965378151,2.99943727251995
"007690",7.43960372254335,0.487334889814464,2.92844469624573,0.229543685393258
"033500",15.7750329538462,2.80925244383562,NA,1.05249923774181
"002810",7.04116872067039,0.633988531690141,30.7407122195122,0.919306492341357
"002150",14.7864137931034,1.01854156769596,6.58014322250639,0.498515016469676
"039440",10.8148922413793,1.49526519666269,3.30138815789474,0.786784258388209
"101530",NA,1.06161292830807,3.85624577083333,0.375564805507246
"155650",NA,2.81361736670547,NA,1.44637780849791
"214390",NA,1.69847664879357,10.6925196624473,1.32192340114763
"123860",NA,4.59599429347826,NA,4.17267902960526
"053280",NA,4.09968944099379,8.77142857142857,0.495347091932458
"101060",NA,0.410088764823451,NA,1.02676102752294
"036800",8.18936877076412,1.06663781912592,2.80113636363636,0.544270258335173
"144960",47.0100904636364,1.91380827202073,56.2077168586957,4.29494181976744
"006490",NA,9.85338796964981,17.4642807462069,3.36297570810093
"001390",2.72181023100937,0.193523204498372,1.78299906748466,0.126458114097853
"078590",NA,9.90530697368421,NA,3.78732325464396
"063160",20.4051025609756,1.58348745425867,14.7636918529412,1.82932041909621
"005420",NA,1.09637883142606,31.9355475,0.612333506637168
"000430",15.829375,0.431244679039673,40.85,0.26376796500729
"101160",12.5314203282051,2.73030945698324,8.72723915714286,2.08145397274276
"005960",4.13792963377926,0.588321902282454,5.12315097515528,0.214166688679245
"344820",NA,NA,NA,NA
"058110",NA,58.09557925,NA,18.914839755814
"083310",126.996433157895,1.9074563083004,NA,1.60647951398136
"002990",20.7279125538462,0.644134334342629,3.89272194028892,0.151791060199036
"015860",19.7389932,0.481532070319458,2.96084898,0.277517645971881
"200670",23.7295241826923,2.0328422693575,17.883119673913,3.13978437022901
"052020",NA,8.54578378125,NA,14.1447455689655
"256940",NA,8.61099122772277,NA,18.3741573380282
"065530",NA,3.52021888412017,12.8828952879581,2.85125492468134
"036530",3.7694584432,0.144898919183222,2.64115642040359,0.155803949937173
"239610",NA,2.97953280049261,11.3055169813084,1.88572146063913
"035890",3.86799282642741,0.601186511815416,2.85672241277108,0.190754593934031
"037710",NA,0.379915305505142,3.38088829071332,1.62169141381536
"033240",NA,0.873797559224695,10.6771929824561,0.670633608815427
"115960",14.6488273809524,1.17414265267176,5.64450229357798,0.835371011541073
"067290",175.597342428571,3.73044430045524,57.1712277674419,2.39840272585366
"111710",NA,1.76141777777778,36.029,15.85276
"001360",NA,1.6658938427521,NA,5.33384844719731
"047310",4.31815568411552,0.995115744176373,4.25668727580071,0.215927272226735
"007340",3.40980869680851,0.35835395663632,2.47917582596685,0.241305025005378
"058400",28.7748527407407,1.18734746408558,19.4230256,3.27814778059072
"025000",5.62294117647059,0.481865154379332,3.50253435114504,0.299616037612642
"006620",NA,2.6895682613769,22.8213861386139,1.84102236421725
"080160",130.725,1.54298360655738,9.01551724137931,0.791739569313594
"121440",NA,0.514386656216458,40.3567916947368,1.00495287313237
"033530",42.6876966964286,0.62710152544596,3.37166574753173,0.195670869689777
"035510",NA,1.1613453815261,NA,0.507324561403509
"031330",6.05023344215425,0.954631881766681,4.9670038739083,0.187418666522491
"005390",NA,NA,NA,NA
"006840",8.21536026678445,0.162595073466676,0.847901880196936,0.0618419192844793
"036890",11.0367497454545,1.73807082605583,8.28697933105802,0.682813538807649
"136490",10.5230303682243,0.679724871355267,14.3434936229299,0.222083678382643
"126340",NA,10.4145034482759,109.825672727273,5.61898790697674
"136540",15.8741915753425,2.00313912705272,13.4746044767442,2.82293784409257
"236200",8.69302876061776,1.65065575439883,8.40109869029851,3.12273848682386
"092730",12.1614281484375,2.20907682544938,12.1614281484375,2.80648341887019
"337930",30.977323,16.5794123098592,42.0406526428571,3.6728183276131
"067900",12.2155319918478,1.66740199295252,7.36937011967213,2.27957189300203
"300120",26.7433235714286,3.5771324522293,47.7965782978723,7.2936337012987
"183190",8.12674135483871,0.281310277667494,2.07064916712329,0.270956123087954
"004380",NA,1.19330855018587,NA,0.968534482758621
"033310",69.5793015,4.83829579966887,121.763777625,6.28458207096774
"045970",36.8825960444444,1.63289075952214,7.40001130828026,0.529415254226475
"294090",NA,69.802496,NA,NA
"161000",7.2904131147541,0.61766,4.4206282306163,0.218640707964602
"001470",32.992540972973,1.21707279760718,NA,1.07885463190455
"306200",NA,0.396247794117647,3.43454840667678,0.184433458279009
"063080",17.0214146470588,0.908521346938776,NA,1.93070257881568
"029530",15.0852847793103,0.251248138410292,4.81798742951542,0.512143828845704
"004720",733.1944945,3.91384961476868,87.98333934,2.31291638643533
"027360",NA,1.68553438245823,4.63107479508197,NA
"047920",NA,18.3019656609195,113.73364375,8.97054091549296
"066590",867.9873808,4.31834517810945,28.9329126933333,1.02964102111507
"053300",33.1841408450704,2.76534507042254,21.8155,5.53069014084507
"089010",14.4373663425926,2.35297117454728,4.29147403211009,0.579641473977695
"001940",4.85783474157303,0.162830405242543,3.20257253333333,0.182733428571429
"045520",26.6018518518519,5.10604265402844,25.960843373494,1.82142857142857
"191420",244.365827555556,4.60103022594142,NA,34.9094039365079
"189300",27.5516253375,2.59309414941176,10.2996730233645,1.86790680254237
"035810",40.0996214034483,0.318512468008765,2.15749354489796,0.144019941878754
"101360",NA,21.6712347047619,40.6335650714286,3.9030525626072
"002310",3.61760992833876,0.37975935989058,2.01196784057971,0.31836211781568
"003120",NA,0.624387843704776,49.0286363636364,4.45714876033058
"118000",NA,6.32449709373259,189.2078713875,4.04002572357651
"005090",NA,0.683283403710813,35.0154740983607,0.751563659394792
"290670",NA,6.760900125,139.990402588235,9.95747633472803
"041830",10.6653006764706,1.55630996995708,8.99058404132231,1.85800285055508
"033160",31.4829313028169,0.25584160724505,NA,0.305534188422635
"229640",13.455806210625,1.33556389187345,NA,0.41378608374015
"001530",17.3189148306452,0.408667067364415,3.70905948013817,0.228583867908462
"044450",9.19440068965517,0.764826446755109,2.58871475728155,0.922621522491349
"104700",NA,0.298254586839564,15.1192132867133,0.300660200250313
"118990",NA,2.95118370860092,13.4032926765625,0.820609755707908
"016450",11.029702970297,0.373888236281255,1.5376121463078,0.080404186214363
"001570",NA,3.26330253440703,NA,1.29058229936306
"086890",NA,3.86590582971014,NA,10.1618096095238
"001270",7.69256997818182,0.435279165432099,3.28997938413686,NA
"005720",3.5590464441723,0.104485767168361,0.651702905954222,0.0919545888774931
"016590",3.78423972759857,0.368003793656326,2.02261088888889,0.326469661100804
"086040",NA,6.07036355288462,135.28238775,7.3125615
"015360",10.751269035533,0.347783251231527,2.14807302231237,0.191120736329182
"017180",NA,2.95505123341646,NA,1.58737514346952
"256840",NA,8.12150763478261,58.9877922947368,12.6640458033898
"120240",NA,1.76192719785655,19.7890526944444,2.68494684798995
"317400",NA,1.49509587870434,9.55675823788546,0.78063480388629
"267850",NA,1.60595744680851,NA,0.920113774888257
"288620",NA,6.9470321625,NA,5.85013234736842
"036200",9.67316852818182,1.71897986768982,12.3726574197674,1.18888104815642
"090850",40.226335534,5.52559554038462,21.1717555442105,2.44388429732685
"008060",3.23163040247678,0.200791886120996,1.16432417177914,0.194705581048312
"065450",NA,5.11606104738155,20.7226311111111,4.18681730612245
"052400",NA,2.26109676948775,1.28429152371916,1.63089550120482
"068790",12.4377458791908,1.29622291391566,10.9224874979695,1.09670236345566
"203650",88.964915532,3.4589780533437,96.7009951434783,7.72264891770833
"323990",NA,22.4036593406593,NA,NA
"179900",43.1632611734694,3.41680096526656,16.7857126785714,3.35182218304279
"003560",NA,1.5328582788897,5.1686773,2.11327591520645
"125210",NA,5.39816426701571,NA,2.20781450749465
"086820",NA,4.38215482952183,NA,23.6833311573034
"050110",108.386527323684,1.55774887984115,6.33644313584615,0.300721965413259
"121800",NA,0.814409452629466,NA,10.8486307299465
"061250",NA,1.77504439070352,57.2811622297297,1.94977277138914
"054950",35.2566083448276,1.65443631391586,10.9939961505376,1.8572963524069
"031440",46.2057272727273,0.645208505236433,7.05920833333333,0.154007423680024
"018120",14.1814059574468,2.51836050377834,13.5106637837838,2.26196633484163
"005810",8.39015799583333,0.278781381558909,NA,0.761587715204236
"123690",NA,6.0255,39.2773333333333,1.61659756097561
"302430",45.2091640869565,3.97633183173996,NA,6.51918980564263
"051500",39.4555652352941,0.696033838464199,2.56009392748092,0.065864745081994
"060280",NA,4.68517780772727,NA,5.99266928895349
"282880",NA,1.9632526627907,23.8361970352941,2.22401399341383
"123040",13.3067370964706,1.06554183061705,1.41472501963727,0.177506693848085
"123420",69.2218571333333,1.51802318274854,46.1479047555556,2.4604925521327
"095190",NA,2.92641529708223,NA,2.60202492216981
"049180",NA,12.3871628267516,388.95691276,10.8647182335196
"070960",NA,0.497385881682668,8.34175135466102,1.52137041707883
"079940",18.785505364486,1.48892524,5.43256506486486,1.35539384625759
"002720",NA,3.24271459016393,54.9459972222222,1.78042835283528
"248170",7.57687733955224,1.29337778789809,4.77788971058824,0.723149261752137
"063570",43.93674336,1.21896020419236,3.83169273488372,0.698887752279958
"291650",NA,27.9750250434783,NA,482.569182
"005950",NA,0.524718995908733,NA,0.13195841784725
"002630",NA,NA,NA,NA
"217600",NA,5.08652991105121,41.9356132666667,9.02919902870813
"078520",NA,0.789705959087364,39.7020799823529,0.479584575817148
"009580",19.0192512792079,0.309530193232356,3.67997007509579,0.30428391877079
"012700",4.72903793349754,0.521311268259571,1.26983425992063,0.387563464069439
"038460",8.81681719457013,1.83822320754717,NA,1.22548213836478
"041190",NA,2.62569536423841,NA,NA
"009520",NA,2.156166622,24.2568744975,0.672168326913751
"027050",352.666666666667,2.73032258064516,32.5538461538462,1.80546075085324
"201490",17.9661777117117,2.0184673340081,4.18080864989518,1.67442966078925
"214180",10.8085334860335,0.900711123836127,7.38445608396947,1.56404809539208
"011760",11.6156774634146,0.557335021650088,1.35488698719772,0.0446819698831918
"298690",NA,1.81113043478261,1.74029511111111,0.30919646241314
"053980",NA,5.14125153174603,77.73572316,2.61912813881402
"045100",6.55932203389831,0.591020158827123,5.69117647058824,0.25061520528429
"034810",NA,1.3702880734767,32.9577907327586,9.41651163793104
"256630",169.485936,2.80352676090226,23.9018627692308,3.99217408137045
"000970",NA,NA,NA,NA
"278650",45.9883207619048,4.49188249302326,37.1444129230769,4.19893363478261
"226360",NA,4.05092483523573,62.7893349461538,5.14991390725552
"067170",17.9808469626168,1.01154081230284,NA,0.202031988344009
"263690",34.0797900909091,5.76734909230769,62.4796151666667,3.11878278702163
"036120",36.7316326530612,7.37643442622951,18.9457894736842,3.4217680608365
"001540",75.9068844,1.27875479110512,8.58675162895928,1.21723676074407
"074430",NA,3.74829401657033,54.0379054055556,10.2387610242105
"003920",6.34931506849315,0.203244902433677,NA,0.179860302677532
"269620",103.413820125,5.30327282692308,53.0327282692308,13.8810496812081
"036030",NA,0.895488844292683,3.67886198557114,0.56957869401179
"322510",NA,5.49075145316804,NA,996.57138875
"222040",NA,2.62590417827298,NA,0.970354709212558
"092230",5.41937096209913,0.157355814780327,2.0539715359116,0.183989333861229
"228850",12.6972045918367,0.960622272259393,19.6472534210526,1.47899292789223
"053080",13.3458257266187,1.85321655944056,20.1638019130435,0.812202178633975
"068290",38.5714285714286,1.55555555555556,5.19230769230769,0.935643564356436
"003580",NA,2.59735090456227,NA,6.018433096
"264450",NA,2.10302914965986,9.46363117346939,1.78524707410972
"091120",491.866165,1.07924556226001,9.45896471153846,0.73358115585384
"037460",13.6770346258993,0.573486519758673,3.91174447119342,0.127164402207358
"023910",NA,1.13489208633094,5.36260623229462,1.12144549763033
"206400",100.333538105263,5.64005095857988,95.3168612,11.91460765
"065170",NA,3.86156681669941,54.5982641583333,3.33707556825127
"002170",4.20135746606335,0.564952844539093,3.55747126436782,0.966684018740239
"330350",NA,NA,NA,NA
"285490",34.6024947755102,5.07641390419162,32.606197,6.49625380842912
"012690",NA,2.88750001075269,24.0995193205128,1.59301907372881
"094860",NA,12.9419965,82.2197424705882,12.3693417876106
"057680",NA,5.14058417638889,54.4297148088235,24.0339000454545
"004310",NA,NA,NA,NA
"308170",36.9723529411765,1.92997952917093,9.3810447761194,0.645528928449161
"014620",29.338064516129,0.414058729797405,11.44,0.898695652173913
"251970",9.25463414634146,1.01890440386681,7.55856573705179,1.08164196123147
"004360",34.0535078181818,0.228826259010385,3.65096087719298,0.258944135213604
"180400",NA,7.56882202881356,NA,30.7972758413793
"001070",NA,1.42902458366376,NA,1.15291106845809
"033920",7.75632911392405,0.357011070110701,612.75,1.10471754807692
"013580",2.60692676396648,0.371306855579869,13.7247026691176,0.0820213368633827
"099320",25.2882776875,2.82287750930233,5.61961726388889,2.59366950641026
"290520",12.338693877551,3.82655696202532,12.1730738255034,2.13890094339623
"270870",19.2437251157895,3.13040048972603,24.3753851466667,1.46135402557954
"007660",NA,2.44623859197368,11.9944601929032,0.361559963029949
"102260",32.091331075,0.429520683604206,3.94104065833333,0.211474998846787
"104460",8.47950414691943,2.65850724368499,7.84726041666667,1.08041991243961
"065650",NA,9.95149064689266,NA,10.1230680718391
"126700",22.2352857142857,1.49182428115016,NA,1.39177645305514
"072020",NA,2.05770833333333,21.42,5.40382978723404
"007860",NA,0.225756512496894,0.811674821616793,0.082508849795696
"187870",NA,2.84234678503937,8.51363305896226,4.17798659375
"203690",NA,6.31574775211268,NA,25.2629910084507
"036630",71.5773457923077,0.552720816929017,NA,0.69028597574184
"086980",53.8739393939394,1.26356787491116,NA,2.25900889453621
"005160",13.2819209602941,0.340947763420159,3.92682880565217,0.268122495264955
"102120",13.681071380597,2.03019220930233,10.4162702556818,1.44579145504732
"051160",NA,20.3276688157895,21.6980734550562,1.20998028665414
"227950",NA,13.0463914510949,NA,9.35788287329843
"002900",38.6414137333333,1.18209627328348,10.6678749570552,0.281642957240039
"088290",68.688693425,8.3681656964467,51.51652006875,3.44160468100209
"042370",NA,NA,NA,NA
"106240",622.168949333333,2.2488034313253,116.656678,1.38980405658972
"036580",NA,0.587647088,12.5031295319149,0.151325430386266
"065950",NA,1.66998410174793,5.83688977041801,0.46319793789232
"054620",NA,0.815578949674115,NA,7.5511361375
"000540",NA,0.244970198279494,0.21461644047619,NA
